,spotify_id,daily_rank,popularity,is_explicit,duration_ms,album_name,album_release_date,time_signature,rank,artists_num,artist_individual,artist_id,artist_genre,album_num_tracks,weeks_on_chart,duration,region,language,track_name,artist_names,country,loudness,tempo,artist_count_df1,bpm_df1,artist_count_df2,streams,bpm_df2,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,release_date,has_lyrics,lyrics_url,scraped,primary_artist,feat_artist,lyric_url,is_english,is_english_lyrics,overall_sentiments,overall_emotions,topics,overall_topics
58,2EZfY534KMTN3ccrl2xapi,42.0,27.0,1.0,119111.0,NEVER LEFT,2024-04-03,4.0,,,,,,,,,,,420 Freestyle,"Mef, Lindo",GR,-8.94,139.949,,,,,,1,0,0.902,0.546,0.493,0.693,0.00199,0.104,0.0761,,False,,False,,,,1,1,,,,
59,6ieP0aiCmwen9DShYLJO5r,50.0,71.0,1.0,199527.0,4MOTION,2024-02-29,4.0,,,,,,,,,,,4MOTION,"Maes, PLK",FR,-7.697,126.064,,,,,,1,0,0.744,0.564,0.68,0.202,0.0,0.092,0.282,,False,,False,,,,1,1,,,,
60,3WSBP6JEf4Y2aKD2swQ8AG,,,,,,,,140.0,1.0,Summer Walker,spotify:artist:57LYzLEk2LcFghVwuWbcuS,r&b,20.0,1.0,225000.0,North America,English,4th Baby Mama,Summer Walker,United States,-9.643,111.98,,,,1681124.0,,9,1,0.874,0.151,0.348,0.338999999999999,8.59999999999999e-06,0.115999999999999,0.0767,"November 5, 2021",True,,True,Summer Walker,,https://genius.com/Summer-walker-4th-baby-mama-lyrics,1,1,negative sentiment,emotion is anger,"['song about loss and grief', 'song about social issues', 'song about social issues', 'song about ambition and success', 'song about love', 'song about social issues', 'song about loss and grief']",song about social issues
61,1RSjxBz03F6vEqoHT9jWBa,,,,,,,,161.0,1.0,$uicideboy$,spotify:artist:1VPmR4DJC1PlOtd0IADAO0,new orleans rap,13.0,1.0,169565.0,North America,English,5 Grand at 8 to 1,$uicideboy$,United States,-4.431,91.948,,,,1500418.0,,5,1,0.775999999999999,0.231999999999999,0.719,0.444,0.0114,0.195,0.0886,"August 13, 2021",True,,True,$uicideboy$,,https://genius.com/Uicideboy-5-grand-at-8-to-1-lyrics,1,1,negative sentiment,emotion is sadness,"['song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about personal growth']",song about loss and grief
62,7ImJxQ5V8hKBRIigwXcnMC,49.0,44.0,1.0,124077.0,"Gore-Tex, Vol. 1 (Freestyle)",2023-12-26,4.0,,,,,,,,,,,51 - Freestyle,Sarettii,SE,-8.016,102.933,,,,,,6,0,0.748,0.765,0.662,0.172,0.0,0.13,0.208,"December 26, 2023",True,,True,Sarettii,,https://genius.com/Sarettii-51-freestyle-lyrics,1,1,negative sentiment,emotion is fear,"['song about nature and the environment', 'song about social issues', 'song about love', 'song about loss and grief', 'song about social issues', 'song about love']",song about love
63,2BldU9z5zWNdQArdiv3DEk,47.0,30.0,1.0,146776.0,5AM In Whitechapel,2025-02-05,4.0,,,,,,,,,,,5AM In Whitechapel,Marko,LV,-5.47,85.009,,,,,,4,0,0.628,0.676,0.676,0.423,7.21e-06,0.102,0.219,,False,,False,,,,1,1,,,,
64,4hGLX2kT2Ayrw0Uh2oQp0J,45.0,64.0,1.0,168000.0,6 In the Morning (feat. Nate Dogg),2024-05-17,4.0,,,,,,,,,,,6 In the Morning (feat. Nate Dogg),"Flex (UK), Nate Dogg",GB,-9.306,131.985,,,,,,5,0,0.793,0.393,0.658,0.00323,0.911,0.0818,0.0619,"August 2, 2024",True,,True,Flex (UK),,https://genius.com/Flex-uk-6-in-the-morning-mixed-lyrics,1,1,negative sentiment,emotion is optimism,"['song about social issues', 'song about ambition and success', 'song about personal growth', 'song about nature and the environment', 'song about social issues', 'song about nature and the environment']",song about social issues
65,4Lozk0H98Zzu7iEoOMQy2t,48.0,54.0,1.0,160797.0,6 STARS,2024-08-02,4.0,,,,,,,,,,,6 STARS,Vargas,MA,-11.735,100.008,,,,,,2,1,0.776,0.387,0.554,0.355,0.0,0.138,0.287,,False,,False,,,,1,1,,,,
66,5jOeeXHfPNbDxOwOEX16Uv,40.0,30.0,1.0,169253.0,GrÃ¦ni Pakkinn,2024-08-11,4.0,,,,,,,,,,,600Freestyle #16,"Saint Pete, T",IS,-11.757,121.114,,,,,,1,1,0.953,0.583,0.37,0.0906,0.0,0.11,0.266,,False,,False,,,,1,1,,,,
67,4G5IYu1QYKo7DeSecKtNXA,44.0,64.0,1.0,154200.0,STREET ANTHEM / 7 DAYS,2024-01-26,4.0,,,,,,,,,,,7 DAYS,Ayo Maff,NG,-11.531,140.015,,,,,,2,1,0.741,0.625,0.381,0.64,0.0,0.149,0.339,,False,,False,,,,1,1,,,,
68,2mhdhTWqT8RhkTlN2yWZZi,25.0,82.0,1.0,212213.0,Might Delete Later,2024-04-05,4.0,,,,,,,,,,,7 Minute Drill,J. Cole,ZA,-5.106,85.434,,,,,,10,0,0.643,0.741,0.791,0.0365,0.0,0.0993,0.237,"April 5, 2024",True,,True,J. Cole,,https://genius.com/J-cole-7-minute-drill-lyrics,1,1,negative sentiment,emotion is anger,"['song about personal growth', 'song about social issues', 'song about loss and grief', 'song about social issues', 'song about social issues', 'song about loss and grief']",song about social issues
69,4obHzpwGrjoTuZh2DItEMZ,,,,,,,,34.0,1.0,Morgan Wallen,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,contemporary country,30.0,25.0,210507.0,North America,English,7 Summers,Morgan Wallen,United States,-5.13,203.903,,,,2986990.0,,0,1,0.466,0.571,0.785999999999999,0.417,6.1e-05,0.125,0.0328,"August 14, 2020",True,,True,Morgan Wallen,,https://genius.com/Morgan-wallen-7-summers-lyrics,1,1,negative sentiment,emotion is sadness,"['song about ambition and success', 'song about loss and grief', 'song about happiness and celebration', 'song about happiness and celebration', 'song about loss and grief', 'song about nature and the environment', 'song about friendship', 'song about nature and the environment']",song about loss and grief
70,5kqIPrATaCc2LqxVWzQGbk,48.0,86.0,0.0,237300.0,Lukas Graham,2016-04-01,4.0,,,,,,,,,,,7 Years,Lukas Graham,BE,-5.829,119.992,,,,,,10,1,0.765,0.34,0.473,0.287,0.0,0.391,0.0514,"June 16, 2015",True,,True,Lukas Graham,,https://genius.com/Lukas-graham-7-years-lyrics,1,1,negative sentiment,emotion is sadness,"['song about social issues', 'song about ambition and success', 'song about social issues', 'song about ambition and success', 'song about loss and grief', 'song about ambition and success', 'song about personal growth', 'song about ambition and success', 'song about personal growth', 'song about personal growth', 'song about social issues', 'song about social issues']",song about ambition and success
71,32Xr4SIsTHMlpXeRZnXwN0,47.0,56.0,0.0,142285.0,7ICE,2024-05-12,4.0,,,,,,,,,,,7ICE,"Sajfer, Jala Brat, Buba Corelli",AT,-5.523,140.037,,,,,,7,0,0.854,0.89,0.878,0.165,0.0,0.0892,0.183,,False,,False,,,,1,1,,,,
72,42m3eP1JJhtzffal9B136J,,,,,,,,13.0,1.0,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,hip hop,21.0,1.0,239635.0,North America,English,7am On Bridle Path,Drake,Canada,-4.108,89.901,,,,1632351.0,,5,0,0.724,0.141,0.531,0.225,0.0,0.11,0.298,"September 3, 2021",True,,True,Drake,,https://genius.com/Drake-7am-on-bridle-path-lyrics,1,1,positive sentiment,emotion is optimism,"['song about ambition and success', 'song about nature and the environment', 'song about personal growth']",song about personal growth
73,3WrG9BpOPQWUus3FjA1Tny,,,,,,,,109.0,1.0,Destiny's Child,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,pop,21.0,15.0,210133.0,Europe,English,8 Days of Christmas,Destiny's Child,United Kingdom,-1.18,99.789,,,,613855.0,,9,0,0.687,0.638,0.843,0.0501,0.0,0.0604,0.193999999999999,"December 16, 2001",True,,True,Destinyâ€™s Child,,https://genius.com/Destinys-child-8-days-of-christmas-lyrics,1,1,positive sentiment,emotion is joy,"['song about happiness and celebration', 'song about personal growth', 'song about happiness and celebration', 'song about happiness and celebration', 'song about happiness and celebration', 'song about social issues', 'song about happiness and celebration', 'song about happiness and celebration']",song about happiness and celebration
74,4j0Pv2jLMmtn2kyw6JVt8u,,,,,,,,138.0,2.0,Pop Smoke,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,20.0,1.0,176900.0,North America,English,8-Ball (feat. Kid Cudi),"Pop Smoke, Kid Cudi",Canada,-6.84,77.9889999999999,,,,254978.0,,4,0,0.667,0.561,0.524,0.105,1.19e-06,0.349,0.0596,"July 16, 2021",True,,True,Pop Smoke,,https://genius.com/Pop-smoke-8-ball-lyrics,1,1,negative sentiment,emotion is fear,"['song about nature and the environment', 'song about personal growth', 'song about social issues', 'song about loss and grief', 'song about personal growth']",song about personal growth
75,4w3tQBXhn5345eUXDGBWZG,48.0,77.0,0.0,162466.0,9 To 5 And Odd Jobs,1980-01-01,4.0,,,,,,,,,,,9 to 5,Dolly Parton,SE,-5.852,105.39,,,,,,6,1,0.554,0.813,0.783,0.416,1.54e-06,0.631,0.0457,"November 10, 1980",True,,True,Dolly Parton,,https://genius.com/Dolly-parton-9-to-5-lyrics,1,1,negative sentiment,emotion is optimism,"['song about personal growth', 'song about social issues', 'song about ambition and success', 'song about ambition and success']",song about ambition and success
76,2PtQ09yIgLxR0fxlLRvQDx,24.0,55.0,1.0,180000.0,99 Problems,2024-08-16,4.0,,,,,,,,,,,99 Problems,Shahri,CH,-7.879,76.457,,,,,,1,1,0.697,0.564,0.586,0.00193,0.0,0.261,0.282,,False,,False,,,,1,1,,,,
77,3EYVgA1fsZ3ZrcE5vpIzYf,24.0,68.0,1.0,141030.0,9MM,2023-06-19,4.0,,,,,,,,,,,9MM,"RACK, Oge",GR,-6.116,96.973,,,,,,1,0,0.81,0.655,0.814,0.0945,0.015,0.108,0.0646,,False,,False,,,,1,1,,,,
78,70XnKsO3UnIT4FnEwChQXx,49.0,69.0,0.0,114477.0,Jack In The Box,2022-07-15,4.0,,,,,,,,,,,,j-hope,HN,-5.831,105.848,,,,,,9,1,0.673,0.708,0.75,0.0155,5.44e-06,0.348,0.0655,,False,,False,,,,1,1,,,,
79,0mHGftgYtmpH4y17T3VZ2E,,,,,,,,52.0,1.0,blackbear,spotify:artist:2cFrymmkijnjDg9SS92EPM,pop,1.0,4.0,191364.0,Asia,English,@ my worst,blackbear,Singapore,-5.152,136.887,,,,77688.0,,4,0,0.615,0.336,0.774,0.0173,0.0,0.15,0.0551,"August 6, 2021",True,,True,blackbear,,https://genius.com/Blackbear-my-worst-lyrics,1,1,negative sentiment,emotion is sadness,"['song about personal growth', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about personal growth', 'song about loss and grief', 'song about spirituality and faith', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief']",song about loss and grief
80,3CmeWai5fvSIvgOy8Nw6sc,50.0,49.0,0.0,170482.0,A Bit High,2023-10-02,4.0,,,,,,,,,,,A Bit High,NOT BAD BOY,LV,-13.488,145.103,,,,,,11,0,0.568,0.0374,0.578,0.00337,0.000407,0.098,0.0699,,False,,False,,,,1,1,,,,
81,5ta6j4wZw2pb2huu6od7nk,38.0,68.0,0.0,233753.0,A Christmas Song,2024-11-29,4.0,,,,,,,,,,,A Christmas Song,BjÃ¶rnzone,SE,-5.809,84.014,,,,,,8,1,0.558,0.528,0.67,0.157,0.0,0.77,0.0331,,False,,False,,,,1,1,,,,
82,5B7CN5EWwW5mo07wAymrLB,33.0,62.0,0.0,203893.0,A Collision of Two Worlds 2.0,2024-02-09,4.0,,,,,,,,,,,A Collision of Two Worlds 2.0,"The Real Prechly, Shallipopi, DJ Guti BPM, Dj Lux",NG,-8.269,113.01,,,,,,4,0,0.978,0.34,0.617,0.119,1.02e-06,0.0603,0.101,,False,,False,,,,1,1,,,,
83,6ZG7EV2sV2M1MI9XxANAdF,48.0,51.0,0.0,198043.0,A Different Kind of Blues,2021-06-25,4.0,,,,,,,,,,,A Different Kind of Blues,"IAMJJ, Baker Grace",UA,-6.215,150.084,,,,,,11,0,0.544,0.156,0.576,0.212,1.07e-05,0.0841,0.069,,False,,False,,,,1,1,,,,
84,1GpPsjjd4D1jsteGYpGGIN,,,,,,,,170.0,1.0,Brett Eldredge,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,country,18.0,2.0,142840.0,Europe,English,A Holly Jolly Christmas,Brett Eldredge,Ireland,-8.623,71.957,,,,50585.0,,7,0,0.680999999999999,0.7,0.474,0.621,1.24e-06,0.136999999999999,0.0423,"October 28, 2018",True,,True,Brett Eldredge,,https://genius.com/Brett-eldredge-a-holly-jolly-christmas-lyrics,1,1,positive sentiment,emotion is optimism,"['song about happiness and celebration', 'song about happiness and celebration', 'song about love', 'song about happiness and celebration', 'song about love', 'song about happiness and celebration']",song about happiness and celebration
85,2BlRuvtjcthW3CP5zX75YK,38.0,2.0,0.0,133839.0,A Holly Jolly Christmas,2024-12-17,4.0,,,,,,,,,,,A Holly Jolly Christmas,Burl Ives,US,-13.03,140.418,,,,,,0,1,0.665,0.865,0.365,0.653,0.0,0.109,0.03,1965-10-01 00:00:00,True,,True,Burl Ives,,https://genius.com/Burl-ives-a-holly-jolly-christmas-lyrics,1,1,positive sentiment,emotion is optimism,"['song about happiness and celebration', 'song about happiness and celebration', 'song about happiness and celebration', 'song about social issues']",song about happiness and celebration
86,,,,,,,,,,,,,,,,,,,A Holly Jolly Christmas - Single Version,Burl Ives,,,,1.0,140.0,1.0,395591396.0,140.0,,Major,67.0,81.0,36.0,64.0,0.0,15.0,3.0,,False,,False,,,,1,1,,,,
87,0nAZGkBGKQCXyaoSJfRhC1,,,,,,,,9.0,1.0,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,canadian hip hop,14.0,1.0,173097.0,North America,English,A Keeper,Drake,Canada,-11.5959999999999,121.909,,,,1282646.0,,1,1,0.6,0.322999999999999,0.482,0.512,0.000104,0.115,0.0701,"June 17, 2022",True,,True,Drake,,https://genius.com/Drake-a-keeper-lyrics,1,1,negative sentiment,emotion is sadness,"['song about friendship', 'song about friendship', 'song about friendship', 'song about loss and grief', 'song about social issues']",song about friendship
88,3ayrHkyorPEpeOBvZ76SwG,,,,,,,,75.0,1.0,A-Lin,spotify:artist:28gf2piFx6cAKOMIwcky5a,mandopop,1.0,115.0,237000.0,Asia,English,"A Kind of Sorrow - The movie theme song of ""More than Blue""",A-Lin,Singapore,-11.531,77.378,,,,63290.0,,7,1,0.363,0.341,0.233,0.901,4.79e-06,0.109,0.0499,,False,,False,,,,1,1,,,,
89,1BLfQ6dPXmuDrFmbdfW7Jl,41.0,75.0,1.0,480706.0,Avenged Sevenfold,2007-10-26,4.0,,,,,,,,,,,A Little Piece of Heaven,Avenged Sevenfold,ID,-5.623,144.997,,,,,,2,0,0.486,0.667,0.881,0.0244,0.0,0.429,0.0474,"October 26, 2007",True,,True,Avenged Sevenfold,,https://genius.com/Avenged-sevenfold-a-little-piece-of-heaven-lyrics,1,1,negative sentiment,emotion is anger,"['song about loss and grief', 'song about personal growth', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about social issues', 'song about social issues', 'song about loss and grief']",song about loss and grief
90,3i86MS9vF1VCf0h2IEpKWY,48.0,73.0,0.0,198920.0,Wandering (Love Me Back),2024-09-06,4.0,,,,,,,,,,,A Lot More Free,Max McNown,CA,-8.8,142.946,,,,,,1,1,0.469,0.314,0.279,0.198,4.05e-05,0.0723,0.0385,"August 25, 2023",True,,True,Max McNown,,https://genius.com/Max-mcnown-a-lot-more-free-lyrics,1,1,negative sentiment,emotion is optimism,"['song about nature and the environment', 'song about loss and grief', 'song about personal growth', 'song about loss and grief', 'song about personal growth']",song about personal growth
91,468eI0Pa2pHWH99czCghAU,36.0,60.0,0.0,184120.0,A Lovestory,2025-01-10,4.0,,,,,,,,,,,A Lovestory,"Astrid S, Fay Wildhagen, Hver gang vi mÃ¸tes",NO,-9.328,84.256,,,,,,7,1,0.304,0.221,0.452,0.862,0.000308,0.189,0.0377,,False,,False,,,,1,1,,,,
92,2hZttcpkiVBA6thTLFDaS9,7.0,71.0,0.0,190120.0,Morayo,2024-11-22,4.0,,,,,,,,,,,A Million Blessings,Wizkid,NG,-8.055,102.955,,,,,,4,0,0.478,0.0717,0.635,0.437,0.015,0.166,0.191,"November 22, 2024",True,,True,Wizkid,,https://genius.com/Wizkid-a-million-blessings-lyrics,1,1,positive sentiment,emotion is optimism,"['song about spirituality and faith', 'song about happiness and celebration', 'song about spirituality and faith', 'song about ambition and success', 'song about happiness and celebration', 'song about spirituality and faith']",song about spirituality and faith
93,180AbZduI6bYQIzwCHRwu9,46.0,74.0,0.0,233388.0,A Night To Remember,2023-10-20,4.0,,,,,,,,,,,A Night To Remember,"beabadoobee, Laufey",SG,-7.799,114.99,,,,,,2,0,0.726,0.573,0.624,0.498,0.0294,0.0909,0.0277,"October 20, 2023",True,,True,beabadoobee,Laufey,https://genius.com/Beabadoobee-and-laufey-a-night-to-remember-lyrics,1,1,negative sentiment,emotion is fear,"['song about loss and grief', 'song about personal growth', 'song about loss and grief', 'song about loss and grief', 'song about loss and grief', 'song about love', 'song about personal growth']",song about loss and grief
94,6Phlvy4vI8cIrM0puZLgSt,36.0,60.0,0.0,283826.0,Rum Sodomy & The Lash (Expanded Edition),1985-01-01,3.0,,,,,,,,,,,A Rainy Night in Soho,The Pogues,IE,-12.478,105.646,,,,,,0,1,0.375,0.49,0.449,0.499,0.237,0.173,0.0283,"February 24, 1986",True,,True,The Pogues,,https://genius.com/The-pogues-a-rainy-night-in-soho-lyrics,1,1,negative sentiment,emotion is sadness,"['song about love', 'song about loss and grief', 'song about love', 'song about loss and grief', 'song about loss and grief', 'song about love', 'song about ambition and success', 'song about loss and grief', 'song about love', 'song about ambition and success']",song about love
95,2heaum0CGW1p081AAB0mrb,32.0,34.0,0.0,106730.0,Cold Foam,2024-02-27,4.0,,,,,,,,,,,A Request,ALEX CALDAZ,IS,-30.628,130.025,,,,,,1,1,0.57,0.172,0.122,0.79,0.905,0.108,0.0415,,False,,False,,,,1,1,,,,
96,2RKOiOHx1nJAgvvehxSZE8,42.0,35.0,0.0,147592.0,A Scratch of Grace,2021-11-12,4.0,,,,,,,,,,,A Scratch of Grace,Mark Ambuter,SA,-7.827,105.86,,,,,,0,1,0.241,0.352,0.825,0.00901,9.48e-05,0.357,0.0619,,False,,False,,,,1,1,,,,
97,0FDzzruyVECATHXKHFs9eJ,48.0,89.0,0.0,267866.0,Ghost Stories,2014-05-19,4.0,,,,,,,,,,,A Sky Full of Stars,Coldplay,SG,-6.474,124.97,,,,,,6,1,0.545,0.162,0.675,0.00617,0.00197,0.209,0.0279,"May 2, 2014",True,,True,Coldplay,,https://genius.com/Coldplay-a-sky-full-of-stars-lyrics,1,1,negative sentiment,emotion is joy,"['song about love', 'song about loss and grief', 'song about love', 'song about loss and grief', 'song about happiness and celebration', 'song about nature and the environment', 'song about personal growth']",song about loss and grief
98,5hO2SJYP4vsO6h7ms8Rvyg,,,,,,,,85.0,1.0,Chris de Burgh,spotify:artist:2RpHsROrX075xfIwHn6B2U,new wave pop,10.0,6.0,311573.0,Europe,English,A Spaceman Came Travelling,Chris de Burgh,United Kingdom,-15.88,99.77,,,,752750.0,,2,0,0.338999999999999,0.0691,0.218,0.68,0.000374,0.0871,0.0356,1976,True,,True,Chris De Burgh,,https://genius.com/Chris-de-burgh-a-spaceman-came-travelling-lyrics,1,1,positive sentiment,emotion is fear,"['song about spirituality and faith', 'song about social issues', 'song about loss and grief', 'song about happiness and celebration']",song about social issues
99,759ndr57jb0URg4j9YSWml,,,,,,,,27.0,1.0,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,16.0,1.0,96232.0,North America,English,A Tale By Quincy,The Weeknd,Canada,-8.67,67.289,1.0,94.0,1.0,604332.0,94.0,5,0,0.447,0.572,0.513,0.679,2.98e-05,0.096,0.127,"January 7, 2022",True,,True,The Weeknd,,https://genius.com/The-weeknd-a-tale-by-quincy-lyrics,1,1,negative sentiment,emotion is fear,['song about loss and grief'],song about loss and grief
100,6lanRgr6wXibZr8KgzXxBl,,,,,,,,137.0,1.0,Christina Perri,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,dance pop,1.0,117.0,285120.0,Asia,English,A Thousand Years,Christina Perri,Singapore,-7.445,139.028,,,,48939.0,,10,1,0.421,0.161,0.407,0.309,0.0009609999999999,0.11,0.0267,"October 18, 2011",True,,True,Christina Perri,,https://genius.com/Christina-perri-a-thousand-years-lyrics,1,1,positive sentiment,emotion is fear,"['song about love', 'song about personal growth', 'song about love', 'song about spirituality and faith', 'song about personal growth', 'song about love', 'song about personal growth', 'song about love']",song about love
101,,,,,,,,,,,,,,,,,,,A Veces (feat. Feid),"Feid, Paulo Londra",,,,2.0,92.0,2.0,73513683.0,92.0,C#,Major,80.0,81.0,67.0,4.0,0.0,8.0,6.0,,False,,False,,,,1,1,,,,
102,0uSpeQMHYRNJL2PRZMSP18,4.0,31.0,0.0,222389.0,A.M.E.N.,2022-11-04,4.0,,,,,,,,,,,A.M.E.N.,"Eric Cohen, Uptown",IS,-7.627,181.917,,,,,,6,1,0.613,0.581,0.729,0.0212,0.0,0.0984,0.18,,False,,False,,,,1,1,,,,
103,7M0dCEkncviZNTqb4yZMXx,50.0,50.0,1.0,209142.0,EZIOKWU (UNCUT),2023-12-01,4.0,,,,,,,,,,,A1 PERICO (feat. Nasty C and Mizzle),"ODUMODUBLVCK, Nasty C, Mizzle",NG,-9.259,140.152,,,,,,10,0,0.682,0.451,0.549,0.196,0.0,0.17,0.303,,False,,False,,,,1,1,,,,
104,0goOUCNL6MYrqSVvGhvsxw,,,,,,,,82.0,3.0,Fumez The Engineer,spotify:artist:0ksX396B3t2Gt8kwr0BJZk,uk melodic rap,1.0,22.0,240000.0,Europe,English,A92 x Fumez The Engineer - Plugged In Freestyle,"Fumez The Engineer, A92, Offica",Ireland,-13.297,144.118,,,,62929.0,,2,1,0.856,0.774,0.427,0.0958,0.0,0.1,0.365,"October 7, 2020",True,,True,Fumez The Engineer,"A92, Offica",https://genius.com/Fumez-the-engineer-a92-and-offica-a92-x-fumez-the-engineer-plugged-in-freestyle-lyrics,1,1,negative sentiment,emotion is anger,"['song about friendship', 'song about ambition and success', 'song about ambition and success', 'song about social issues', 'song about social issues', 'song about ambition and success', 'song about social issues', 'song about social issues', 'song about love', 'song about social issues', 'song about social issues', 'song about ambition and success', 'song about ambition and success', 'song about ambition and success']",song about social issues
105,7u6Z5O7qeprlI6glcP68sJ,40.0,68.0,1.0,134000.0,ALL DAY FRESH,2023-11-17,4.0,,,,,,,,,,,ALL DAY FRESH,"Asster, BarTie",PL,-11.388,123.946,,,,,,1,1,0.794,0.222,0.525,0.267,0.0,0.0934,0.261,,False,,False,,,,1,1,,,,
106,5WSW4kZ4lO6nACET8FgGqJ,40.0,38.0,0.0,175240.0,ALL IN,2024-10-04,4.0,,,,,,,,,,,ALL IN,Mikko Harju,FI,-5.923,133.948,,,,,,7,1,0.595,0.531,0.763,0.517,2.1e-05,0.111,0.045,,False,,False,,,,1,1,,,,
107,3VIEbpdr64a1mNSa8MqBAm,27.0,65.0,0.0,163601.0,ALL IN (Lieblingslieder),2023-01-15,4.0,,,,,,,,,,,ALL IN (Lieblingslieder),FÃ¤aschtbÃ¤nkler,AT,-6.307,140.022,,,,,,0,1,0.82,0.79,0.94,0.0403,1.33e-06,0.243,0.113,,False,,False,,,,1,1,,,,
